Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
70,781d5742,GitHub,86875835,data/86875835/src/e.ts,33:33,F,F,,,F,F,,,,,0,0,F,F,F,
71,59de15c1,GitHub,86875835,data/86875835/src/g.ts,40:40,F,F,,,F,F,,,,,0,0,F,F,F,
132,59de15c1,GitHub,86875835,data/86875835/src/g.ts,36:36,F,F,,,F,F,,,,,0,0,F,F,F,
1459,485821fb,GitHub,86875835,data/86875835/src/c.ts,26:26,F,F,,,F,F,,,,,0,0,F,F,F,
1690,ec685f40,GitHub,86875835,data/86875835/src/i.ts,13:13,F,F,,,F,F,,,,,0,0,F,F,F,
3626,59de15c1,GitHub,86875835,data/86875835/src/g.ts,32:32,F,F,,,F,F,,,,,0,0,F,F,F,
6351,17a3e52e,GitHub,86875835,data/86875835/src/f.ts,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
7042,59de15c1,GitHub,86875835,data/86875835/src/g.ts,28:28,F,F,,,F,F,,,,,0,0,F,F,F,
8725,485821fb,GitHub,86875835,data/86875835/src/c.ts,32:32,F,F,,,F,F,,,,,0,0,F,F,F,
9706,f324722a,GitHub,86875835,data/86875835/src/d.ts,17:17,F,F,,,F,F,,,,,0,0,F,F,F,
9707,f324722a,GitHub,86875835,data/86875835/src/d.ts,16:16,F,F,,,F,F,,,,,0,0,F,F,F,
10312,232f25ff,GitHub,86875835,data/86875835/src/b.ts,15:15,F,F,,,F,F,,,,,0,0,F,F,F,
10495,ec685f40,GitHub,86875835,data/86875835/src/i.ts,5:5,F,F,,,F,F,,,,,0,0,F,F,F,
10616,485821fb,GitHub,86875835,data/86875835/src/c.ts,13:13,F,F,,,F,F,,,,,0,0,F,F,F,
11453,20a73b05,GitHub,86875835,data/86875835/src/h.ts,9:9,F,F,,,F,F,,,,,0,0,F,F,F,
13248,59de15c1,GitHub,86875835,data/86875835/src/g.ts,12:12,F,F,,,F,F,,,,,0,0,F,F,F,
14148,ec685f40,GitHub,86875835,data/86875835/src/i.ts,7:7,F,F,,,F,F,,,,,0,0,F,F,F,
17336,dfe934c2,GitHub,86875835,data/86875835/test/j.ts,80:80,F,F,,,F,F,,,,,0,0,F,F,F,
33800,e9cbb022,GitHub,86875835,data/86875835/other/a,3:3,T,T,13,33,F,F,CharsOnly,,,Token,3.52,20,F,F,F,Generic Token
63169,17a3e52e,GitHub,86875835,data/86875835/src/f.ts,65:65,F,F,,,F,F,,,,,0,0,F,F,F,
63455,ec685f40,GitHub,86875835,data/86875835/src/i.ts,49:49,F,F,,,F,F,,,,,0,0,F,F,F,
63961,ec685f40,GitHub,86875835,data/86875835/src/i.ts,43:43,F,F,,,F,F,,,,,0,0,F,F,F,
64399,ec685f40,GitHub,86875835,data/86875835/src/i.ts,46:46,F,F,,,F,F,,,,,0,0,F,F,F,
74801,ec685f40,GitHub,86875835,data/86875835/src/i.ts,44:44,F,F,,,F,F,,,,,0,0,F,F,F,
76520,232f25ff,GitHub,86875835,data/86875835/src/b.ts,46:46,F,F,,,F,F,,,,,0,0,F,F,F,
76646,ec685f40,GitHub,86875835,data/86875835/src/i.ts,42:42,F,F,,,F,F,,,,,0,0,F,F,F,
110026,485821fb,GitHub,86875835,data/86875835/src/c.ts,37:37,F,F,,,F,F,,,,,0.00,,F,F,F,
