Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
570,578e7bda,GitHub,8b8452c2,data/8b8452c2/test/578e7bda.go,90,90,F,,,,,Auth
917,552f4751,GitHub,8b8452c2,data/8b8452c2/src/552f4751.go,12,12,F,-1,-1,,,Key
2835,5b30de49,GitHub,8b8452c2,data/8b8452c2/test/5b30de49.go,56,56,F,,,,,Secret
7590,dd0ece6d,GitHub,8b8452c2,data/8b8452c2/src/dd0ece6d.go,14,14,F,-1,-1,,,Key:Token
10709,d40b6000,GitHub,8b8452c2,data/8b8452c2/src/d40b6000.go,14,14,F,-1,-1,,,Key
13838,14348473,GitHub,8b8452c2,data/8b8452c2/src/14348473.go,12,12,F,-1,-1,,,Key:Token
13876,578e7bda,GitHub,8b8452c2,data/8b8452c2/test/578e7bda.go,191,191,F,,,,,Auth
14017,5b30de49,GitHub,8b8452c2,data/8b8452c2/test/5b30de49.go,128,128,F,,,,,Secret
22952,544d72be,GitHub,8b8452c2,data/8b8452c2/test/544d72be.go,24,24,Template,17,30,,,Secret
22955,1c032240,GitHub,8b8452c2,data/8b8452c2/test/1c032240.go,42,42,F,,,,,Secret
22957,0b2fc2f3,GitHub,8b8452c2,data/8b8452c2/test/0b2fc2f3.go,42,42,F,,,,,Secret
23330,0e4d33ed,GitHub,8b8452c2,data/8b8452c2/test/0e4d33ed.go,41,41,F,,,,,Secret
29413,5b30de49,GitHub,8b8452c2,data/8b8452c2/test/5b30de49.go,21,21,Template,33,44,,,Secret:Token
29565,0b2fc2f3,GitHub,8b8452c2,data/8b8452c2/test/0b2fc2f3.go,20,20,Template,20,49,,,Secret
30632,8d88e3e7,GitHub,8b8452c2,data/8b8452c2/src/8d88e3e7.go,14,14,Template,27,45,,,Secret:Token
31452,b3356305,GitHub,8b8452c2,data/8b8452c2/other/b3356305.md,44,44,Template,19,37,,,Secret
31459,45a933b8,GitHub,8b8452c2,data/8b8452c2/test/45a933b8.go,31,31,F,20,33,,,Secret
31463,45a933b8,GitHub,8b8452c2,data/8b8452c2/test/45a933b8.go,12,12,F,20,34,,,Secret
31484,b3356305,GitHub,8b8452c2,data/8b8452c2/other/b3356305.md,85,85,Template,21,42,,,Secret
32232,544d72be,GitHub,8b8452c2,data/8b8452c2/test/544d72be.go,76,76,T,17,39,,,Token
33849,544d72be,GitHub,8b8452c2,data/8b8452c2/test/544d72be.go,78,78,T,17,39,,,Token
34401,544d72be,GitHub,8b8452c2,data/8b8452c2/test/544d72be.go,70,70,T,23,45,,,Token
