Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
1277,497b8669,GitHub,8c13fe41,data/8c13fe41/other/f.md,75:75,F,F,,,F,F,,,,,0,0,F,F,F,
1278,e1b3dfed,GitHub,8c13fe41,data/8c13fe41/other/e.md,32:32,F,F,,,F,F,,,,,0,0,F,F,F,
1279,04669f3f,GitHub,8c13fe41,data/8c13fe41/test/bc.py,13:13,F,F,,,F,F,,,,,0,0,F,F,F,
1281,ba9736b6,GitHub,8c13fe41,data/8c13fe41/other/g.md,21:21,F,F,,,F,F,,,,,0,0,F,F,F,
5767,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,28:28,F,F,,,F,F,,,,,0,0,F,F,F,
5852,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,44:44,F,F,,,F,F,,,,,0,0,F,F,F,
5913,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,966:966,F,F,,,F,F,,,,,0,0,F,F,F,
5914,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,960:960,F,F,,,F,F,,,,,0,0,F,F,F,
5915,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,1020:1020,F,F,,,F,F,,,,,0,0,F,F,F,
5916,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,972:972,F,F,,,F,F,,,,,0,0,F,F,F,
5938,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,932:932,F,F,,,F,F,,,,,0,0,F,F,F,
5939,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,944:944,F,F,,,F,F,,,,,0,0,F,F,F,
5940,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,473:473,F,F,,,F,F,,,,,0,0,F,F,F,
5941,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,665:665,F,F,,,F,F,,,,,0,0,F,F,F,
5966,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,528:528,F,F,,,F,F,,,,,0,0,F,F,F,
5967,21989f2f,GitHub,8c13fe41,data/8c13fe41/src/bb.ttl,953:953,F,F,,,F,F,,,,,0,0,F,F,F,
6086,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,48:48,F,F,,,F,F,,,,,0,0,F,F,F,
6087,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,14:14,F,F,,,F,F,,,,,0,0,F,F,F,
6088,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,35:35,F,F,,,F,F,,,,,0,0,F,F,F,
6400,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,63:63,F,F,,,F,F,,,,,0,0,F,F,F,
6401,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,7:7,F,F,,,F,F,,,,,0,0,F,F,F,
6402,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,84:84,F,F,,,F,F,,,,,0,0,F,F,F,
6403,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,21:21,F,F,,,F,F,,,,,0,0,F,F,F,
6404,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,70:70,F,F,,,F,F,,,,,0,0,F,F,F,
6405,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,77:77,F,F,,,F,F,,,,,0,0,F,F,F,
6411,c7ecc5eb,GitHub,8c13fe41,data/8c13fe41/src/ba.pl,1797:1797,F,F,,,F,F,,,,,0,0,F,F,F,
7443,c7ecc5eb,GitHub,8c13fe41,data/8c13fe41/src/ba.pl,3285:3285,F,F,,,F,F,,,,,0,0,F,F,F,
7444,c7ecc5eb,GitHub,8c13fe41,data/8c13fe41/src/ba.pl,3293:3293,F,F,,,F,F,,,,,0,0,F,F,F,
8094,8367c7ec,GitHub,8c13fe41,data/8c13fe41/other/h.md,19:19,F,F,,,F,F,,,,,0,0,F,F,F,
8238,5fcb95cc,GitHub,8c13fe41,data/8c13fe41/other/d.md,19:19,F,F,,,F,F,,,,,0,0,F,F,F,
8709,04669f3f,GitHub,8c13fe41,data/8c13fe41/test/bc.py,22:22,F,F,,,F,F,,,,,0,0,F,F,F,
9269,78b3ba94,GitHub,8c13fe41,data/8c13fe41/src/n.pl,1159:1159,F,F,,,F,F,,,,,0,0,F,F,F,
9270,78b3ba94,GitHub,8c13fe41,data/8c13fe41/src/n.pl,1168:1168,F,F,,,F,F,,,,,0,0,F,F,F,
10568,5fafb4b4,GitHub,8c13fe41,data/8c13fe41/src/y.pl,43:43,F,F,,,F,F,,,,,0,0,F,F,F,
10638,c78f0020,GitHub,8c13fe41,data/8c13fe41/src/l.pl,144:144,F,F,,,F,F,,,,,0,0,F,F,F,
10716,5f5ead1b,GitHub,8c13fe41,data/8c13fe41/src/v.pl,142:142,F,F,,,F,F,,,,,0,0,F,F,F,
10717,e162d648,GitHub,8c13fe41,data/8c13fe41/src/u.pl,24:24,F,F,,,F,F,,,,,0,0,F,F,F,
10718,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,96:96,F,F,,,F,F,,,,,0,0,F,F,F,
10719,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,91:91,F,F,,,F,F,,,,,0,0,F,F,F,
10720,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,88:88,F,F,,,F,F,,,,,0,0,F,F,F,
10721,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,85:85,F,F,,,F,F,,,,,0,0,F,F,F,
10722,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,79:79,F,F,,,F,F,,,,,0,0,F,F,F,
10723,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,74:74,F,F,,,F,F,,,,,0,0,F,F,F,
10724,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,71:71,F,F,,,F,F,,,,,0,0,F,F,F,
10725,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,68:68,F,F,,,F,F,,,,,0,0,F,F,F,
10726,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,28:28,F,F,,,F,F,,,,,0,0,F,F,F,
10727,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,23:23,F,F,,,F,F,,,,,0,0,F,F,F,
10728,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,20:20,F,F,,,F,F,,,,,0,0,F,F,F,
10729,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,17:17,F,F,,,F,F,,,,,0,0,F,F,F,
10730,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,62:62,F,F,,,F,F,,,,,0,0,F,F,F,
10731,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,57:57,F,F,,,F,F,,,,,0,0,F,F,F,
10732,e764190b,GitHub,8c13fe41,data/8c13fe41/src/q.pl,54:54,F,F,,,F,F,,,,,0,0,F,F,F,
