Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
b82c1b9d,0dfb6fbd,/conf/fixture/build/,.yml,10,10,T,56,64,,URL Credentials
b82c1b9d,0dfb6fbd,/conf/fixture/build/,.yml,13,13,T,51,59,,URL Credentials
b82c1b9d,0dfb6fbd,/conf/fixture/build/,.yml,5,5,Template,12,20,,Password
b82c1b9d,14fa99bf,/docker/,.build,25,25,T,57,65,,SQL Password
b82c1b9d,2950491b,/_/,.go,122,122,F,,,,Password
b82c1b9d,2950491b,/_/,.go,59,59,T,16,24,,Password
b82c1b9d,2eec2e84,/_/,.go,102,102,F,20,28,,Password
b82c1b9d,2fc06eaa,/test/opt/,.go,20,20,F,82,89,,Secret
b82c1b9d,2fc06eaa,/test/opt/,.go,22,22,F,68,75,,Secret
b82c1b9d,2fc06eaa,/test/opt/,.go,24,24,F,80,87,,Secret
b82c1b9d,2fc06eaa,/test/opt/,.go,19,19,F,,,,Secret
b82c1b9d,2fc06eaa,/test/opt/,.go,21,21,F,,,,Secret
b82c1b9d,2fc06eaa,/test/opt/,.go,23,23,F,,,,Secret
b82c1b9d,3295df72,/_/,.sum,408,408,F,,,,Token
b82c1b9d,3295df72,/_/,.sum,409,409,F,,,,Token
b82c1b9d,3295df72,/_/,.sum,634,634,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,635,635,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,694,694,F,,,,Password
b82c1b9d,3295df72,/_/,.sum,1024,1024,F,-1,-1,,Other
b82c1b9d,3295df72,/_/,.sum,1025,1025,F,-1,-1,,Other
b82c1b9d,3295df72,/_/,.sum,1026,1026,F,-1,-1,,Other
b82c1b9d,3295df72,/_/,.sum,1027,1027,F,-1,-1,,Other
b82c1b9d,3295df72,/_/,.sum,395,395,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,397,397,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,1142,1142,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,1143,1143,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,1144,1144,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,1145,1145,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,1146,1146,F,,,,Auth
b82c1b9d,3295df72,/_/,.sum,654,654,F,-1,-1,,Other
b82c1b9d,44ae5cf5,/_/,.go,12,12,F,-1,-1,,Key
b82c1b9d,4eec45b6,/opt/,.go,161,161,Template,13,27,,Secret
b82c1b9d,4eec45b6,/opt/,.go,166,166,F,-1,-1,,Other
b82c1b9d,4eec45b6,/opt/,.go,171,171,F,,,,Auth
b82c1b9d,7ad3c1ff,/_/,.tmpl,3,3,F,-1,-1,,Key
b82c1b9d,7ad3c1ff,/_/,.tmpl,7,7,Template,20,29,,Password
b82c1b9d,c20c4520,/assets/,.go,35,35,F,127,198,,Other
b82c1b9d,cc8dd8e7,/_/,.go,53,53,F,,,,URL Credentials
b82c1b9d,d5d706cd,/conf/,.tmpl,36,36,F,15,27,,Key
b82c1b9d,e994c878,/_/,.tmpl,22,22,F,,,,Password
b82c1b9d,e994c878,/_/,.tmpl,25,25,Template,26,30,,Password
