Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
cba49987,03fd5ca7,/_/,.py,31,31,Template,36,49,,Key:Secret
cba49987,096b9ee4,/test/,.py,63,63,F,-1,-1,,Key
cba49987,117c4746,/_/,.py,217,217,F,-1,-1,,Key
cba49987,117c4746,/_/,.py,74,74,F,-1,-1,,Key
cba49987,117c4746,/_/,.py,334,334,F,-1,-1,,Key
cba49987,15040209,/_/,.py,249,249,F,-1,-1,,Key
cba49987,15040209,/_/,.py,518,518,F,-1,-1,,Key
cba49987,17c1348a,/_/,.py,47,47,F,,,,Password
cba49987,17c1348a,/_/,.py,48,48,F,,,,Password
cba49987,17c1348a,/_/,.py,58,58,F,,,,Password
cba49987,19139c2f,/test/,.py,13,13,F,,,,Token
cba49987,19139c2f,/test/,.py,4,4,Template,17,22,,Token
cba49987,1ee0ab55,/init/,.py,68,68,F,,,,Password
cba49987,1ee0ab55,/init/,.py,69,69,F,,,,Password
cba49987,1ef94e97,/test/,.py,90,90,F,,,,Token
cba49987,210bb1f2,/test/,.py,295,295,F,-1,-1,,Key
cba49987,211ccb0a,/util/,.py,9,9,F,-1,-1,,Key
cba49987,211ccb0a,/util/,.py,8,8,F,-1,-1,,Key
cba49987,211ccb0a,/util/,.py,37,37,F,-1,-1,,Key
cba49987,211ccb0a,/util/,.py,36,36,F,-1,-1,,Key
cba49987,211ccb0a,/util/,.py,45,45,F,-1,-1,,Other
cba49987,2d2024e2,/conf/,.py,204,204,F,-1,-1,,Other
cba49987,2d2024e2,/conf/,.py,178,178,F,,,,Token
cba49987,2d2024e2,/conf/,.py,187,187,F,-1,-1,,Key
cba49987,2d2024e2,/conf/,.py,95,95,F,,,,Password
cba49987,2d2024e2,/conf/,.py,144,144,F,,,,Secret
cba49987,2d2024e2,/conf/,.py,145,145,F,,,,Token
cba49987,2d2024e2,/conf/,.py,185,185,F,,,,Token
cba49987,2d2024e2,/conf/,.py,94,94,F,,,,Password
cba49987,2d2024e2,/conf/,.py,195,195,F,,,,Secret
cba49987,2d2024e2,/conf/,.py,103,103,F,,,,Token
cba49987,2d2024e2,/conf/,.py,102,102,F,,,,Password
cba49987,2d2024e2,/conf/,.py,168,168,F,,,,Password
