Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
0b0a8cd6,16995abc,/test/,.html,177,177,T,64,68,,Password
0b0a8cd6,29890666,/_/,.py,71,71,Template,71,75,,Password
0b0a8cd6,29890666,/_/,.py,92,92,Template,67,71,,Password
0b0a8cd6,29890666,/_/,.py,25,25,T,42,49,,Password
0b0a8cd6,29890666,/_/,.py,25,25,F,11,26,,Password
0b0a8cd6,2d066c71,/_/,.py,12,12,Template,63,67,,Password
0b0a8cd6,31f00100,/resource/public/,.html,342,342,F,,,,Password
0b0a8cd6,31f00100,/resource/public/,.html,389,389,F,,,,Password
0b0a8cd6,80aee407,/public/,.js,189,189,F,-1,-1,,Key
0b0a8cd6,a44c97c0,/_/,.py,20,20,Template,69,73,,Password
0b0a8cd6,a71adea5,/_/,.css,9459,9459,F,,,,Password
0b0a8cd6,a71adea5,/_/,.css,9436,9436,F,,,,Password
0b0a8cd6,ae2086c2,/test/,.html,158,158,F,-1,-1,,Key
0b0a8cd6,ae2086c2,/test/,.html,34,34,F,-1,-1,,Key
0b0a8cd6,b4b97601,/_/,.py,65,65,F,-1,-1,,Key
0b0a8cd6,b4b97601,/_/,.py,14,14,Template,63,67,,Password
0b0a8cd6,c13abbcc,/sample/,.json,35,35,T,29,33,,Password
0b0a8cd6,c13abbcc,/sample/,.json,164,164,T,29,33,,Password
0b0a8cd6,c13abbcc,/sample/,.json,891,891,F,82,102,,Gitlab Feed Token
0b0a8cd6,c13abbcc,/sample/,.json,899,899,F,158,178,,Gitlab Feed Token
0b0a8cd6,cc466c05,/test/,.json,36,36,T,31,35,,Password
0b0a8cd6,cc466c05,/test/,.json,165,165,T,31,35,,Password
0b0a8cd6,cc466c05,/test/,.json,892,892,F,84,104,,Gitlab Feed Token
0b0a8cd6,cc466c05,/test/,.json,900,900,F,160,180,,Gitlab Feed Token
0b0a8cd6,e244fd62,/_/,.py,19,19,Template,69,73,,Password
0b0a8cd6,f62ed385,/public/,.js,2415,2415,F,,,,Key
0b0a8cd6,f62ed385,/public/,.js,787,787,F,-1,-1,,Key
0b0a8cd6,f62ed385,/public/,.js,2908,2908,F,-1,-1,,Key
0b0a8cd6,f62ed385,/public/,.js,10622,10622,F,,,,Password
0b0a8cd6,f62ed385,/public/,.js,10624,10624,F,,,,Password
0b0a8cd6,f62ed385,/public/,.js,9991,9991,F,-1,-1,,Key
0b0a8cd6,f62ed385,/public/,.js,2860,2860,F,-1,-1,,Key
0b0a8cd6,f62ed385,/public/,.js,2553,2553,F,-1,-1,,Key
0b0a8cd6,f62ed385,/public/,.js,10833,10833,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,9991,9991,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,2553,2553,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,2860,2860,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,2908,2908,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,10622,10622,F,,,,Password
0b0a8cd6,fc4005a6,/_/,.js,10624,10624,F,,,,Password
0b0a8cd6,fc4005a6,/_/,.js,2415,2415,F,,,,Key
0b0a8cd6,fc4005a6,/_/,.js,787,787,F,-1,-1,,Key
0b0a8cd6,fc4005a6,/_/,.js,10833,10833,F,-1,-1,,Key
0b0a8cd6,fe933fa0,/server/,.py,677,677,T,53,85,,Bitbucket Client Secret:Bitbucket Client ID:Secret
0b0a8cd6,fe933fa0,/server/,.py,153,153,F,,,,Auth
0b0a8cd6,fe933fa0,/server/,.py,192,192,F,,,,Auth
0b0a8cd6,fe933fa0,/server/,.py,258,258,F,,,,Auth
0b0a8cd6,fe933fa0,/server/,.py,301,301,F,,,,Auth
0b0a8cd6,fe933fa0,/server/,.py,434,434,F,,,,Auth
0b0a8cd6,fe933fa0,/server/,.py,159,159,F,,,,Password
0b0a8cd6,fe933fa0,/server/,.py,174,174,F,,,,Password
0b0a8cd6,fe933fa0,/server/,.py,677,677,F,25,35,,Secret
