Id,FileID,Domain,RepoName,FilePath,LineStart:LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
45,fa8c6fe5,GitHub,87ae3d91,data/87ae3d91/src/fa8c6fe5.go,125:125,F,F,,,F,F,,,,,0,0,F,F,F,
46,fa8c6fe5,GitHub,87ae3d91,data/87ae3d91/src/fa8c6fe5.go,66:66,F,F,,,F,F,,,,,0,0,F,F,F,
75,2e19f52e,GitHub,87ae3d91,data/87ae3d91/src/2e19f52e.c,178:178,F,F,,,F,F,,,,,0,0,F,F,F,
947,8ff277f7,GitHub,87ae3d91,data/87ae3d91/src/8ff277f7.go,79:79,F,F,,,F,F,,,,,0,0,F,F,F,
948,8ff277f7,GitHub,87ae3d91,data/87ae3d91/src/8ff277f7.go,78:78,F,F,,,F,F,,,,,0,0,F,F,F,
1006,a4f4f47f,GitHub,87ae3d91,data/87ae3d91/src/a4f4f47f.go,14:14,F,F,,,F,F,,,,,0,0,F,F,F,
1267,130d2671,GitHub,87ae3d91,data/87ae3d91/src/130d2671.go,52:52,F,F,,,F,F,,,,,0,0,F,F,F,
1274,130d2671,GitHub,87ae3d91,data/87ae3d91/src/130d2671.go,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
1917,56fa0c33,GitHub,87ae3d91,data/87ae3d91/src/56fa0c33.go,396:396,F,F,,,F,F,,,,,0,0,F,F,F,
2152,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,141:141,F,F,,,F,F,,,,,0,0,F,F,F,
2193,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,138:138,F,F,,,F,F,,,,,0,0,F,F,F,
2219,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,140:140,F,F,,,F,F,,,,,0,0,F,F,F,
2220,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,139:139,F,F,,,F,F,,,,,0,0,F,F,F,
2290,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,142:142,F,F,,,F,F,,,,,0,0,F,F,F,
2338,3c630e72,GitHub,87ae3d91,data/87ae3d91/src/3c630e72.sum,136:136,F,F,,,F,F,,,,,0,0,F,F,F,
3468,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,44:44,F,F,,,F,F,,,,,0,0,F,F,F,
3481,a10be45b,GitHub,87ae3d91,data/87ae3d91/src/a10be45b.sum,45:45,F,F,,,F,F,,,,,0,0,F,F,F,
3815,a4f4f47f,GitHub,87ae3d91,data/87ae3d91/src/a4f4f47f.go,80:80,F,F,,,F,F,,,,,0,0,F,F,F,
3816,de0660f7,GitHub,87ae3d91,data/87ae3d91/src/de0660f7.go,80:80,F,F,,,F,F,,,,,0,0,F,F,F,
4945,6179476f,GitHub,87ae3d91,data/87ae3d91/src/6179476f.go,2234:2234,F,F,,,F,F,,,,,0,0,F,F,F,
4965,8705fea4,GitHub,87ae3d91,data/87ae3d91/src/8705fea4.go,191:191,F,F,,,F,F,,,,,0,0,F,F,F,
5061,f9542413,GitHub,87ae3d91,data/87ae3d91/src/f9542413.go,114:114,F,F,,,F,F,,,,,0,0,F,F,F,
5565,6179476f,GitHub,87ae3d91,data/87ae3d91/src/6179476f.go,2525:2525,F,F,,,F,F,,,,,0,0,F,F,F,
5634,0df1080c,GitHub,87ae3d91,data/87ae3d91/src/0df1080c.go,112:112,F,F,,,F,F,,,,,0,0,F,F,F,
5637,0df1080c,GitHub,87ae3d91,data/87ae3d91/src/0df1080c.go,126:126,F,F,,,F,F,,,,,0,0,F,F,F,
6121,a8402cc7,GitHub,87ae3d91,data/87ae3d91/src/a8402cc7.go,53:53,F,F,,,F,F,,,,,0,0,F,F,F,
6167,5919a012,GitHub,87ae3d91,data/87ae3d91/src/5919a012.go,160:160,F,F,,,F,F,,,,,0,0,F,F,F,
6376,d1c37de5,GitHub,87ae3d91,data/87ae3d91/src/d1c37de5.go,274:274,F,F,,,F,F,,,,,0,0,F,F,F,
6562,9bb0271e,GitHub,87ae3d91,data/87ae3d91/src/9bb0271e.go,40:40,F,F,,,F,F,,,,,0,0,F,F,F,
7591,7f69014f,GitHub,87ae3d91,data/87ae3d91/src/7f69014f.go,25:25,F,F,,,F,F,,,,,0,0,F,F,F,
7592,7f69014f,GitHub,87ae3d91,data/87ae3d91/src/7f69014f.go,24:24,F,F,,,F,F,,,,,0,0,F,F,F,
7878,7c0eb751,GitHub,87ae3d91,data/87ae3d91/src/7c0eb751.go,106:106,F,F,,,F,F,,,,,0,0,F,F,F,
8153,87572d0b,GitHub,87ae3d91,data/87ae3d91/other/87572d0b.md,316:316,F,F,,,F,F,,,,,0,0,F,F,F,
8163,91c254f7,GitHub,87ae3d91,data/87ae3d91/src/91c254f7.go,81:81,F,F,,,F,F,,,,,0,0,F,F,F,
8401,bf6aa9f6,GitHub,87ae3d91,data/87ae3d91/other/bf6aa9f6.md,67:67,F,F,,,F,F,,,,,0,0,F,F,F,
10901,9d604202,GitHub,87ae3d91,data/87ae3d91/src/9d604202.go,27:27,F,F,,,F,F,,,,,0,0,F,F,F,
11382,56fa0c33,GitHub,87ae3d91,data/87ae3d91/src/56fa0c33.go,1313:1313,F,F,,,F,F,,,,,0,0,F,F,F,
12119,ec3bd5fd,GitHub,87ae3d91,data/87ae3d91/src/ec3bd5fd.go,103:103,F,F,,,F,F,,,,,0,0,F,F,F,
12126,fa8c6fe5,GitHub,87ae3d91,data/87ae3d91/src/fa8c6fe5.go,68:68,F,F,,,F,F,,,,,0,0,F,F,F,
12205,56fa0c33,GitHub,87ae3d91,data/87ae3d91/src/56fa0c33.go,751:751,F,F,,,F,F,,,,,0,0,F,F,F,
12371,81052886,GitHub,87ae3d91,data/87ae3d91/src/81052886.go,387:387,F,F,,,F,F,,,,,0,0,F,F,F,
