Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
5,1ea02434,Github,7c7558cf,data/7c7558cf/other/1ea02434,40,40,T,46,50,,,Auth:URL Credentials
15,024426f1,Github,7c7558cf,data/7c7558cf/src/024426f1.yml,20,20,T,31,39,,,Password
16,024426f1,Github,7c7558cf,data/7c7558cf/src/024426f1.yml,52,52,T,31,51,,T,AWS Client ID:Key
21,024426f1,Github,7c7558cf,data/7c7558cf/src/024426f1.yml,53,53,T,35,75,,,Secret:Key
22,024426f1,Github,7c7558cf,data/7c7558cf/src/024426f1.yml,54,54,T,55,63,,,Auth:URL Credentials
126,c1f51cea,Github,7c7558cf,data/7c7558cf/src/c1f51cea.yml,41,41,T,31,51,,T,AWS Client ID:Key
129,c1f51cea,Github,7c7558cf,data/7c7558cf/src/c1f51cea.yml,42,42,T,35,75,,,Key:Secret
130,c65b9371,Github,7c7558cf,data/7c7558cf/src/c65b9371.py,259,259,T,18,38,,,Password:Key:Secret
131,c7e23c27,Github,7c7558cf,data/7c7558cf/src/c7e23c27.yml,24,24,T,29,37,,,Password
132,c7e23c27,Github,7c7558cf,data/7c7558cf/src/c7e23c27.yml,59,59,T,31,51,,T,AWS Client ID:Key
145,c7e23c27,Github,7c7558cf,data/7c7558cf/src/c7e23c27.yml,60,60,T,35,75,,,Secret:Key
146,c7e23c27,Github,7c7558cf,data/7c7558cf/src/c7e23c27.yml,61,61,T,54,62,,,Auth:URL Credentials
152,d6cd0538,Github,7c7558cf,data/7c7558cf/src/d6cd0538.py,30,30,F,34,72,,,Password
153,d6cd0538,Github,7c7558cf,data/7c7558cf/src/d6cd0538.py,37,37,F,41,84,,,Password
158,0e855734,Github,7c7558cf,data/7c7558cf/test/0e855734.py,14,14,T,36,62,,,Password:Auth:Secret
159,1f0f9c6b,Github,7c7558cf,data/7c7558cf/test/1f0f9c6b.py,77,77,T,37,45,,,Password
160,361d05f5,Github,7c7558cf,data/7c7558cf/test/361d05f5.py,94,94,T,77,85,,,Password
162,3c5fdab2,Github,7c7558cf,data/7c7558cf/test/3c5fdab2.py,30,30,T,56,64,,,Password
169,4ce50048,Github,7c7558cf,data/7c7558cf/test/4ce50048.py,14,14,T,36,62,,,Password:Auth:Secret
187,61d93137,Github,7c7558cf,data/7c7558cf/test/61d93137.py,163,163,T,71,79,,,Password
199,65d407e4,Github,7c7558cf,data/7c7558cf/test/65d407e4.py,132,132,T,33,47,,,Password
207,7ce0a07c,Github,7c7558cf,data/7c7558cf/test/7ce0a07c.py,70,70,T,25,37,,,Password
212,a1605950,Github,7c7558cf,data/7c7558cf/test/a1605950.py,117,117,T,40,54,,,Password
216,a9285a07,Github,7c7558cf,data/7c7558cf/test/a9285a07.py,656,656,T,58,70,,,Password
218,a9285a07,Github,7c7558cf,data/7c7558cf/test/a9285a07.py,695,695,T,57,73,,,Password
230,b5a9a68e,Github,7c7558cf,data/7c7558cf/test/b5a9a68e.py,136,136,T,60,68,,,Password
233,d19577f2,Github,7c7558cf,data/7c7558cf/test/d19577f2.py,58,58,T,52,60,,,Password
236,d9540f8f,Github,7c7558cf,data/7c7558cf/test/d9540f8f.py,26,26,T,39,47,,,Password
237,d9540f8f,Github,7c7558cf,data/7c7558cf/test/d9540f8f.py,92,92,T,41,67,,,Password:API:Key
242,e09719bd,Github,7c7558cf,data/7c7558cf/test/e09719bd.py,22,22,T,47,87,,,Key:Secret
245,eec6ccc1,Github,7c7558cf,data/7c7558cf/test/eec6ccc1.py,56,56,T,56,68,,,Password
251,eed31b8d,Github,7c7558cf,data/7c7558cf/test/eed31b8d.py,37,37,T,44,64,,,Password:Key:Secret
291,efb3e8b9,Github,7c7558cf,data/7c7558cf/test/efb3e8b9.py,31,31,T,25,42,,,Password
292,f3216c6f,Github,7c7558cf,data/7c7558cf/test/f3216c6f.py,34,34,T,36,62,,,Password:Auth:Secret
