Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,WithWords,ValueStart,ValueEnd,InURL,InRuntimeParameter,CharacterSet,CryptographyKey,PredefinedPattern,VariableNameType,Entropy,Length,Base64Encode,HexEncode,URLEncode,Category
86191,28858c37,GitHub,48fd3902,data/48fd3902/other/28858c37.md,69,69,T,F,16,46,F,F,,,,,4.24,30,F,F,F,Password
86195,8601ed21,GitHub,48fd3902,data/48fd3902/src/8601ed21.yml,7,7,T,F,15,1491,F,F,,,,,5.55,1476,F,F,F,Certificate
86196,8601ed21,GitHub,48fd3902,data/48fd3902/src/8601ed21.yml,15,15,T,F,15,2287,F,F,,,,,5.62,2272,F,F,F,BASE64 encoded PEM Private Key:Key
86200,e33c22c3,GitHub,48fd3902,data/48fd3902/src/e33c22c3.yml,35,61,T,F,6,35,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86226,328e2512,GitHub,48fd3902,data/48fd3902/test/328e2512.groovy,8,8,T,F,44,958,F,F,,,,,5.71,914,F,F,F,Auth:Azure Access Token:JSON Web Token
86227,4de5dba6,GitHub,48fd3902,data/48fd3902/test/4de5dba6.java,205,205,T,F,47,77,F,F,,,,,4.15,30,F,F,F,Password
86229,73bf4bdd,GitHub,48fd3902,data/48fd3902/test/73bf4bdd.java,463,513,T,F,42,36,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86279,73bf4bdd,GitHub,48fd3902,data/48fd3902/test/73bf4bdd.java,518,544,T,F,19,38,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86305,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,18,18,T,F,51,1013,F,F,,,,,5.72,962,F,F,F,Azure Access Token:Token:JSON Web Token
86306,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,22,22,T,F,50,1007,F,F,,,,,5.73,957,F,F,F,Azure Access Token:Token:JSON Web Token
86307,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,26,26,T,F,42,956,F,F,,,,,5.71,914,F,F,F,Azure Access Token:Token:JSON Web Token
86308,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,30,30,T,F,43,957,F,F,,,,,5.7,914,F,F,F,Azure Access Token:JSON Web Token
1086308,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,30,30,T,F,42,-1,F,F,,,,,5.7,914,F,F,F,Token
86309,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,40,40,T,F,51,1113,F,F,,,,,5.71,1062,F,F,F,Azure Access Token:Key:JSON Web Token
86310,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,46,46,T,F,37,1114,F,F,,,,,5.7,1077,F,F,F,Azure Access Token:Key:JSON Web Token
86311,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,52,52,F,F,38,1213,F,F,,,,,5.63,1175,F,F,F,JSON Web Token
86313,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,60,60,T,F,48,1090,F,F,,,,,5.7,1042,F,F,F,Azure Access Token:JSON Web Token
86314,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,62,62,T,F,45,1062,F,F,,,,,5.68,1017,F,F,F,Azure Access Token:JSON Web Token
86315,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,64,64,T,F,46,1075,F,F,,,,,5.63,1029,F,F,F,Azure Access Token:JSON Web Token
86316,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,66,66,T,F,46,1126,F,F,,,,,5.67,1080,F,F,F,Azure Access Token:JSON Web Token
86317,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,68,68,T,F,45,1105,F,F,,,,,5.66,1060,F,F,F,Azure Access Token:Token:JSON Web Token
86318,8605db08,GitHub,48fd3902,data/48fd3902/test/8605db08.kt,70,70,T,F,43,1123,F,F,,,,,5.7,1080,F,F,F,Azure Access Token:Token:JSON Web Token
86319,87e253cc,GitHub,48fd3902,data/48fd3902/test/87e253cc.java,81,131,T,F,11,38,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86369,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,87,137,F,F,13,46,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86370,c709b566,GitHub,48fd3902,data/48fd3902/test/c709b566.kt,442,492,F,F,13,46,F,F,,,,,5.12,64,F,F,F,PEM Private Key
86419,c709b566,GitHub,48fd3902,data/48fd3902/test/c709b566.kt,496,522,T,F,13,46,F,F,,,,,5.05,64,F,F,F,PEM Private Key
86493,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,403,429,T,F,13,46,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86494,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,206,232,T,F,13,46,F,F,,,,,5.08,64,F,F,F,PEM Private Key
86519,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,236,263,T,F,13,42,F,F,,,,,2.39,27,F,F,F,PEM Private Key
86546,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,266,270,T,F,49,41,F,F,,,,,2.45,30,F,F,F,PEM Private Key
86550,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,323,349,F,F,52,42,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86576,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,351,378,F,F,58,38,F,F,,,,,2.39,27,F,F,F,PEM Private Key
86628,e9b76075,GitHub,48fd3902,data/48fd3902/test/e9b76075.kt,458,508,T,F,58,42,F,F,,,,,2.53,31,F,F,F,PEM Private Key
86678,238cc5a0,GitHub,48fd3902,data/48fd3902/other/238cc5a0.md,53,53,F,F,,,F,F,,,,,3.22,21,F,F,F,Password
86679,238cc5a0,GitHub,48fd3902,data/48fd3902/other/238cc5a0.md,62,62,F,F,,,F,F,,,,,3.22,21,F,F,F,Password
86680,28858c37,GitHub,48fd3902,data/48fd3902/other/28858c37.md,97,97,F,F,,,F,F,,,,,2.30,13,F,F,F,Password
86681,85c18102,GitHub,48fd3902,data/48fd3902/other/85c18102.md,42,42,F,F,,,F,F,,,,,2.33,11,F,F,F,Password
86682,85c18102,GitHub,48fd3902,data/48fd3902/other/85c18102.md,43,43,F,F,,,F,F,,,,,2.45,16,F,F,F,Password
86683,85c18102,GitHub,48fd3902,data/48fd3902/other/85c18102.md,116,116,F,F,,,F,F,,,,,2.33,11,F,F,F,Password
86684,95ce83e8,GitHub,48fd3902,data/48fd3902/other/95ce83e8.md,204,204,F,F,,,F,F,,,,,2.33,11,F,F,F,Password
86685,dd2c0eb6,GitHub,48fd3902,data/48fd3902/other/dd2c0eb6,37,37,T,F,25,33,F,F,,,,,2.75,8,F,F,F,Password
86686,dd2c0eb6,GitHub,48fd3902,data/48fd3902/other/dd2c0eb6,38,38,T,F,23,31,F,F,,,,,2.75,8,F,F,F,Password:Key
86687,dd2c0eb6,GitHub,48fd3902,data/48fd3902/other/dd2c0eb6,39,39,T,F,24,32,F,F,,,,,2.75,8,F,F,F,Password
86688,01dfdeef,GitHub,48fd3902,data/48fd3902/src/01dfdeef.kt,52,52,F,F,43,,F,F,,,,,3.46,26,F,F,F,Password
86689,0286216b,GitHub,48fd3902,data/48fd3902/src/0286216b.sh,15,15,F,F,20,24,F,F,,,,,2.0,4,F,F,F,Key
