Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
16fc0238,0134fe18,/src/,.ts,156,156,F,,,,Secret
16fc0238,09311765,/test/,.ts,95,95,T,19,30,,Password
16fc0238,09311765,/test/,.ts,14,14,T,19,30,,Password
16fc0238,09311765,/test/,.ts,71,71,T,23,34,,Password
16fc0238,09311765,/test/,.ts,124,124,T,21,32,,Password
16fc0238,09311765,/test/,.ts,121,121,T,21,32,,Password
16fc0238,09311765,/test/,.ts,33,33,T,21,32,,Password
16fc0238,09311765,/test/,.ts,153,153,T,19,30,,Password
16fc0238,09311765,/test/,.ts,92,92,T,19,30,,Password
16fc0238,09311765,/test/,.ts,150,150,T,19,30,,Password
16fc0238,09311765,/test/,.ts,51,51,T,19,30,,Password
16fc0238,12315d4d,/test/,.ts,115,115,F,,,,Token
16fc0238,12315d4d,/test/,.ts,28,28,T,15,26,,Secret
16fc0238,24ba729c,/src/,.ts,95,95,F,,,,Password
16fc0238,24ba729c,/src/,.ts,117,117,F,,,,Password
16fc0238,24ba729c,/src/,.ts,124,124,F,,,,Password
16fc0238,2b25a204,/src/,.ts,11,11,F,-1,-1,,Key
16fc0238,2b25a204,/src/,.ts,10,10,F,-1,-1,,Key
16fc0238,2eba5fdb,/test/fixture/,.ts,49,49,T,76,87,,Password:Auth
16fc0238,2eba5fdb,/test/fixture/,.ts,23,23,F,,,,Auth
16fc0238,3151216e,/src/util/,.ts,12,12,F,-1,-1,,Key
16fc0238,316470bb,/test/client/,.ts,83,83,F,,,,Token
16fc0238,316470bb,/test/client/,.ts,77,77,F,,,,Token
16fc0238,316470bb,/test/client/,.ts,78,78,F,,,,Token
16fc0238,316470bb,/test/client/,.ts,72,72,F,,,,Token
16fc0238,316470bb,/test/client/,.ts,70,70,F,,,,Token
16fc0238,316470bb,/test/client/,.ts,84,84,F,,,,Token
16fc0238,352c6a23,/test/,.ts,164,164,T,19,30,,Password
16fc0238,352c6a23,/test/,.ts,21,21,T,15,26,,Secret
16fc0238,352c6a23,/test/,.ts,27,27,T,15,26,,Secret
16fc0238,3b31957b,/test/,.ts,365,365,F,,,,Token
16fc0238,3b31957b,/test/,.ts,171,171,T,21,32,,Password
16fc0238,3b31957b,/test/,.ts,153,153,T,21,32,,Password
16fc0238,3b31957b,/test/,.ts,20,20,T,15,26,,Secret
16fc0238,42652097,/src/client/,.ts,2,2,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,3,3,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,18,18,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,8,8,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,4,4,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,22,22,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,14,14,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,38,38,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,46,46,F,-1,-1,,Key
16fc0238,42652097,/src/client/,.ts,42,42,F,-1,-1,,Key
16fc0238,4384564d,/src/client/,.ts,12,12,F,-1,-1,,Key
16fc0238,47309af1,/test/,.ts,77,77,T,17,24,,Password
16fc0238,47309af1,/test/,.ts,32,32,T,19,30,,Password
16fc0238,47309af1,/test/,.ts,59,59,T,22,33,,Password
16fc0238,47309af1,/test/,.ts,48,48,T,19,30,,Password
16fc0238,47309af1,/test/,.ts,70,70,T,22,33,,Password
16fc0238,4956e869,/test/,.ts,27,27,T,15,26,,Secret
16fc0238,4956e869,/test/,.ts,238,238,T,17,28,,Secret
16fc0238,4956e869,/test/,.ts,253,253,T,17,28,,Secret
16fc0238,4956e869,/test/,.ts,268,268,T,17,28,,Secret
16fc0238,4ccb7f2d,/src/,.ts,4,4,F,-1,-1,,Key
16fc0238,4fe01e1a,/test/,.ts,77,77,T,17,22,,Password
16fc0238,4fe01e1a,/test/,.ts,9,9,T,20,31,,Password
16fc0238,4fe01e1a,/test/,.ts,91,91,T,19,24,,Password
16fc0238,4fe01e1a,/test/,.ts,110,110,T,19,24,,Password
