Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
444,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,265,265,F,,,,,Token
9051,e6300061,GitHub,29d5ecae,data/29d5ecae/src/api/client/e6300061.java,27,27,F,,,,,Token
9346,98783981,GitHub,29d5ecae,data/29d5ecae/test/src/util/api/98783981.java,32,32,F,,,,,API
14618,8058d9bf,GitHub,29d5ecae,data/29d5ecae/src/api/rest/client/build/8058d9bf.java,62,62,F,,,,,Token
14900,9a3cc28a,GitHub,29d5ecae,data/29d5ecae/test/src/util/9a3cc28a.java,51,51,F,,,,,API
17541,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,125,125,F,,,,,URL Credentials
22105,3f4764ac,GitHub,29d5ecae,data/29d5ecae/test/src/resource/3f4764ac.json,43,43,T,20,40,,,Token
26379,b6063633,GitHub,29d5ecae,data/29d5ecae/test/src/client/b6063633.java,40,40,F,,,,,Key
29822,4abf7251,GitHub,29d5ecae,data/29d5ecae/test/src/4abf7251.java,41,41,X,44,60,,,Password
29959,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,450,450,T,20,62,,,Secret:Token
48103,7d77c22a,GitHub,29d5ecae,data/29d5ecae/test/src/resource/7d77c22a.json,5,5,F,,,,,Other
61784,b6063633,GitHub,29d5ecae,data/29d5ecae/test/src/client/b6063633.java,60,60,F,,,,,Key
61890,4abf7251,GitHub,29d5ecae,data/29d5ecae/test/src/4abf7251.java,129,129,F,,,,,Auth
74874,4fdd98eb,GitHub,29d5ecae,data/29d5ecae/test/src/conf/4fdd98eb.java,62,62,F,,,,,API
82111,7d77c22a,GitHub,29d5ecae,data/29d5ecae/test/src/resource/7d77c22a.json,7,7,F,19,59,,,Other
102050,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,261,261,F,,,,,Token
102051,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,280,280,F,,,,,Secret
102052,b3356305,GitHub,29d5ecae,data/29d5ecae/_/b3356305.md,311,311,F,,,,,Token
102053,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,49,49,X,35,71,,,Key:Secret
102054,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,50,50,X,39,74,,,Secret
102055,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,51,51,X,36,72,,,Key:Secret
102056,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,11,11,T,16,24,,,Password
102057,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,33,33,T,16,24,,,Password
102058,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,71,71,T,18,26,,,Password
102059,d48273aa,GitHub,29d5ecae,data/29d5ecae/src/docker/d48273aa.yml,79,79,T,18,26,,,Password
