Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
4fe048e4,153a1907,/conf/spec/,.key,1,15,T,,,,PEM Private Key
4fe048e4,21c79b1b,/model/app/,.rb,7,7,F,-1,-1,,Key
4fe048e4,2f54dc49,/example/resource/,.msg,771,771,F,0,60,,Other
4fe048e4,2f54dc49,/example/resource/,.msg,6,6,T,12,48,,UUID
4fe048e4,3738c08c,/model/app/,.rb,9,9,F,-1,-1,,Key
4fe048e4,3add9d7f,/model/app/,.rb,12,12,F,-1,-1,,Key
4fe048e4,3add9d7f,/model/app/,.rb,9,9,F,,,,Token
4fe048e4,427764ef,/spec/,.rb,9,9,F,,,,Token
4fe048e4,427764ef,/spec/,.rb,12,12,F,-1,-1,,Key
4fe048e4,43a1a5d0,/app/,.haml,28,28,F,-1,-1,,Key:Credential
4fe048e4,43a1a5d0,/app/,.haml,7,7,F,-1,-1,,Credential
4fe048e4,43a1a5d0,/app/,.haml,44,44,F,-1,-1,,Credential
4fe048e4,48745436,/app/,.haml,32,32,F,,,,Password
4fe048e4,48745436,/app/,.haml,31,31,F,,,,Password
4fe048e4,5a906465,/conf/,.yml,21,21,T,12,17,,Password
4fe048e4,5a906465,/conf/,.yml,29,29,T,14,142,,Key:Secret
4fe048e4,70f2afb1,/api/,.rb,57,57,F,-1,-1,,Credential
4fe048e4,9802ca3c,/model/app/,.rb,16,16,F,,,,Password
4fe048e4,9802ca3c,/model/app/,.rb,12,12,F,,,,Token
4fe048e4,9802ca3c,/model/app/,.rb,17,17,F,,,,Password:Token
4fe048e4,9d35da71,/spec/server/,.rb,20,20,F,,,,Token
4fe048e4,9e4caa6f,/conf/spec/,.yml,29,29,T,12,17,,Password
4fe048e4,9e4caa6f,/conf/spec/,.yml,54,54,T,14,270,,Key:Secret
4fe048e4,a05d611b,/app/,.rb,15,15,F,103,126,,Password
4fe048e4,a05d611b,/app/,.rb,52,52,F,117,139,,Password
4fe048e4,a5bac532,/app/,.haml,50,50,F,,,,Password
4fe048e4,a5bac532,/app/,.haml,14,14,F,,,,Password
4fe048e4,a5bac532,/app/,.haml,12,12,F,,,,Password
4fe048e4,ae5872c6,/lib/,.rb,360,360,F,-1,-1,,Key
4fe048e4,ae5872c6,/lib/,.rb,363,363,F,-1,-1,,Key
4fe048e4,ae5872c6,/lib/,.rb,333,333,F,,,,Gitlab Feed Token
4fe048e4,b0d08d73,/model/app/,.rb,15,15,F,,,,Token
4fe048e4,b7ef57c6,/example/conf/,.yml,70,70,F,,,,Secret
4fe048e4,b7ef57c6,/example/conf/,.yml,21,21,T,12,26,,Password
4fe048e4,b7ef57c6,/example/conf/,.yml,29,29,T,12,26,,Password
4fe048e4,b7ef57c6,/example/conf/,.yml,41,41,T,12,26,,Password
4fe048e4,b7ef57c6,/example/conf/,.yml,63,63,F,,,,Password
4fe048e4,b8e00811,/model/app/,.rb,18,18,F,-1,-1,,Key
4fe048e4,bb2a4b5f,/conf/init/,.rb,3,3,F,-1,-1,,Key
4fe048e4,d6b6932d,/conf/spec/server/,.key,1,27,T,,,,PEM Private Key
4fe048e4,e7f4c355,/conf/,.yml,108,108,F,,,,Password
4fe048e4,edb83fd3,/lib/client/server/,.rb,218,218,F,-1,-1,,Credential
4fe048e4,edb83fd3,/lib/client/server/,.rb,173,173,F,,,,Password
4fe048e4,edb83fd3,/lib/client/server/,.rb,175,175,F,,,,Password
4fe048e4,edb83fd3,/lib/client/server/,.rb,210,210,F,,,,Password
4fe048e4,edb83fd3,/lib/client/server/,.rb,156,156,F,,,,Password
4fe048e4,edb83fd3,/lib/client/server/,.rb,217,217,F,,,,Password
