Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
3753,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,86,86,F,-1,-1,,,Key
3754,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,72,72,F,-1,-1,,,Key
3759,2fbedfe3,GitHub,1ca5e942,data/1ca5e942/test/2fbedfe3.php,85,85,F,-1,-1,,,Key
3760,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,68,68,F,-1,-1,,,Key
5650,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,567,567,F,-1,-1,,,Key
5651,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,551,551,F,-1,-1,,,Key
5652,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,256,256,F,-1,-1,,,Key
5653,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,138,138,F,-1,-1,,,Key
5654,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,137,137,F,-1,-1,,,Key
5655,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,255,255,F,-1,-1,,,Key
5656,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,275,275,F,-1,-1,,,Key
5657,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,232,232,F,-1,-1,,,Key
5659,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,185,185,F,-1,-1,,,Key
5660,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,323,323,F,-1,-1,,,Key
5661,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,529,529,F,-1,-1,,,Key
5662,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,365,365,F,-1,-1,,,Key
5663,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,447,447,F,-1,-1,,,Key
5664,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,184,184,F,-1,-1,,,Key
5665,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,488,488,F,-1,-1,,,Key
5666,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,528,528,F,-1,-1,,,Key
5667,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,322,322,F,-1,-1,,,Key
5668,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,406,406,F,-1,-1,,,Key
5669,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,446,446,F,-1,-1,,,Key
5670,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,668,668,F,-1,-1,,,Key
5671,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,583,583,F,-1,-1,,,Key
5672,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,945,945,F,-1,-1,,,Key
5673,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,937,937,F,-1,-1,,,Key
5720,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,797,797,F,-1,-1,,,Key
5736,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,441,441,F,-1,-1,,,Key
5737,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,317,317,F,-1,-1,,,Key
5803,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,798,798,F,-1,-1,,,Key
5804,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,568,568,F,-1,-1,,,Key
5805,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,552,552,F,-1,-1,,,Key
5806,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,669,669,F,-1,-1,,,Key
5807,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,584,584,F,-1,-1,,,Key
5808,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,946,946,F,-1,-1,,,Key
5809,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,938,938,F,-1,-1,,,Key
5810,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,270,270,F,-1,-1,,,Key
5811,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,227,227,F,-1,-1,,,Key
5813,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,180,180,F,-1,-1,,,Key
5814,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,318,318,F,-1,-1,,,Key
5815,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,524,524,F,-1,-1,,,Key
5816,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,360,360,F,-1,-1,,,Key
5817,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,442,442,F,-1,-1,,,Key
5818,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,179,179,F,-1,-1,,,Key
5819,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,483,483,F,-1,-1,,,Key
5820,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,523,523,F,-1,-1,,,Key
5837,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,401,401,F,-1,-1,,,Key
11293,5992fe5b,GitHub,1ca5e942,data/1ca5e942/test/5992fe5b.php,100,100,F,-1,-1,,,Key
11786,f929d743,GitHub,1ca5e942,data/1ca5e942/test/f929d743.php,43,43,F,-1,-1,,,Key
11787,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,176,176,F,-1,-1,,,Key
11788,72b0d305,GitHub,1ca5e942,data/1ca5e942/test/72b0d305.php,45,45,F,-1,-1,,,Key
11791,213cbbec,GitHub,1ca5e942,data/1ca5e942/test/213cbbec.php,42,42,F,-1,-1,,,Key
15048,c17bdcf4,GitHub,1ca5e942,data/1ca5e942/test/c17bdcf4.php,65,65,F,-1,-1,,,Key
15049,214fd6d0,GitHub,1ca5e942,data/1ca5e942/test/214fd6d0.php,64,64,F,-1,-1,,,Key
15057,02820347,GitHub,1ca5e942,data/1ca5e942/test/02820347.php,215,215,F,-1,-1,,,Key
15374,b3356305,GitHub,1ca5e942,data/1ca5e942/other/b3356305.md,251,251,F,,,,,Password
16043,724c9b23,GitHub,1ca5e942,data/1ca5e942/src/724c9b23.php,463,463,F,-1,-1,,,Key
16097,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,70,70,F,-1,-1,,,Key
16098,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,71,71,F,-1,-1,,,Key
16133,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,98,98,F,-1,-1,,,Key
16134,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,110,110,F,-1,-1,,,Key
16135,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,122,122,F,-1,-1,,,Key
16141,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,85,85,F,-1,-1,,,Key
16142,5992fe5b,GitHub,1ca5e942,data/1ca5e942/test/5992fe5b.php,98,98,F,-1,-1,,,Key
16143,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,72,72,F,-1,-1,,,Key
16144,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,70,70,F,-1,-1,,,Key
16145,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,83,83,F,-1,-1,,,Key
16146,b307faf7,GitHub,1ca5e942,data/1ca5e942/test/b307faf7.php,84,84,F,-1,-1,,,Key
16147,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,73,73,F,-1,-1,,,Key
16148,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,71,71,F,-1,-1,,,Key
16151,e8f11ff4,GitHub,1ca5e942,data/1ca5e942/test/e8f11ff4.php,98,98,F,-1,-1,,,Key
16169,2fbedfe3,GitHub,1ca5e942,data/1ca5e942/test/2fbedfe3.php,171,171,F,-1,-1,,,Key
16171,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,88,88,F,-1,-1,,,Key
16173,4035df4e,GitHub,1ca5e942,data/1ca5e942/test/4035df4e.php,103,103,F,-1,-1,,,Key
16185,e8f11ff4,GitHub,1ca5e942,data/1ca5e942/test/e8f11ff4.php,112,112,F,-1,-1,,,Key
16188,e8f11ff4,GitHub,1ca5e942,data/1ca5e942/test/e8f11ff4.php,125,125,F,-1,-1,,,Key
16212,2fbedfe3,GitHub,1ca5e942,data/1ca5e942/test/2fbedfe3.php,86,86,F,-1,-1,,,Key
16213,e8f11ff4,GitHub,1ca5e942,data/1ca5e942/test/e8f11ff4.php,111,111,F,-1,-1,,,Key
16214,e8f11ff4,GitHub,1ca5e942,data/1ca5e942/test/e8f11ff4.php,126,126,F,-1,-1,,,Key
16217,64e50541,GitHub,1ca5e942,data/1ca5e942/src/64e50541.php,37,37,F,-1,-1,,,Key
16254,7f8f6a09,GitHub,1ca5e942,data/1ca5e942/src/7f8f6a09.php,164,164,F,-1,-1,,,Key
