Id,FileID,Domain,RepoName,FilePath,LineStart,LineEnd,GroundTruth,ValueStart,ValueEnd,CryptographyKey,PredefinedPattern,Category
542,3d5fa199,GitHub,8cda00f3,data/8cda00f3/public/app/3d5fa199.ts,19,19,F,,,,,Key
646,654ef622,GitHub,8cda00f3,data/8cda00f3/public/app/654ef622.ts,10,10,F,,,,,Key
1134,81d3f5d3,GitHub,8cda00f3,data/8cda00f3/spec/public/app/81d3f5d3.ts,329,329,F,,,,,Key
1135,81d3f5d3,GitHub,8cda00f3,data/8cda00f3/spec/public/app/81d3f5d3.ts,288,288,F,,,,,Key
1185,4c30a66d,GitHub,8cda00f3,data/8cda00f3/test/pkg/4c30a66d.go,23,23,F,,,,,Key
1193,94fb53ec,GitHub,8cda00f3,data/8cda00f3/conf/docs/94fb53ec.md,616,616,F,,,,,Secret
1466,81d3f5d3,GitHub,8cda00f3,data/8cda00f3/spec/public/app/81d3f5d3.ts,303,303,F,,,,,Key
1516,c73e2d11,GitHub,8cda00f3,data/8cda00f3/docs/c73e2d11.md,57,57,F,,,,,Auth
1517,c73e2d11,GitHub,8cda00f3,data/8cda00f3/docs/c73e2d11.md,42,42,F,,,,,Auth
1754,512e5c8c,GitHub,8cda00f3,data/8cda00f3/public/app/512e5c8c.tsx,14,14,F,,,,,Password
1782,2beb3f4f,GitHub,8cda00f3,data/8cda00f3/pkg/2beb3f4f.go,112,112,F,,,,,Credential
1851,c831f07a,GitHub,8cda00f3,data/8cda00f3/test/pkg/api/c831f07a.go,278,278,F,,,,,Auth
1852,3f8a56cf,GitHub,8cda00f3,data/8cda00f3/conf/3f8a56cf.ini,177,177,F,,,,,Auth
2699,387aa4d0,GitHub,8cda00f3,data/8cda00f3/vendor/387aa4d0.c,99651,99651,F,,,,,Token
2700,387aa4d0,GitHub,8cda00f3,data/8cda00f3/vendor/387aa4d0.c,99658,99658,F,,,,,Token
2701,387aa4d0,GitHub,8cda00f3,data/8cda00f3/vendor/387aa4d0.c,99742,99742,F,,,,,Token
3133,30810e14,GitHub,8cda00f3,data/8cda00f3/pkg/30810e14.go,389,389,F,,,,,Key
3211,7928b00a,GitHub,8cda00f3,data/8cda00f3/code/vendor/7928b00a.go,567,567,F,,,,,Key
3852,3569d385,GitHub,8cda00f3,data/8cda00f3/public/3569d385.scss,746,746,F,,,,,Other
3857,3569d385,GitHub,8cda00f3,data/8cda00f3/public/3569d385.scss,406,406,F,,,,,Other
4334,43921aee,GitHub,8cda00f3,data/8cda00f3/internal/vendor/43921aee.go,267,267,F,,,,,Auth
4578,182c3d82,GitHub,8cda00f3,data/8cda00f3/test/pkg/182c3d82.go,176,176,F,,,,,Key
4982,9de16493,GitHub,8cda00f3,data/8cda00f3/vendor/9de16493.go,32,32,F,,,,,Key
4983,9de16493,GitHub,8cda00f3,data/8cda00f3/vendor/9de16493.go,27,27,F,,,,,Key
4984,9de16493,GitHub,8cda00f3,data/8cda00f3/vendor/9de16493.go,37,37,F,,,,,Key:Gitlab Feed Token
4985,9de16493,GitHub,8cda00f3,data/8cda00f3/vendor/9de16493.go,42,42,F,,,,,Key:Gitlab Feed Token
4993,182c3d82,GitHub,8cda00f3,data/8cda00f3/test/pkg/182c3d82.go,134,134,F,,,,,Key
