Repo,File,Scope,Extension,LineStart,LineEnd,Label,ValueStart,ValueEnd,Info,Category
b6263275,235addc0,/readme/,.md,16,16,Template,20,25,,Password
b6263275,2483a0a8,/src/,.java,21,21,T,21,45,,Key
b6263275,2a92f882,/src/,.java,48,48,T,21,45,,Key
b6263275,4126f97d,/src/,.java,192,192,Template,29,37,,Password
b6263275,4e00c1f6,/src/,.java,22,22,F,,,,Token
b6263275,54d4476d,/readme/,.md,67,67,F,,,,Token
b6263275,54d4476d,/readme/,.md,45,45,F,,,,Token
b6263275,54d4476d,/readme/,.md,75,75,T,148,184,,UUID
b6263275,54d4476d,/readme/,.md,53,53,T,150,186,,UUID
b6263275,54d4476d,/readme/,.md,53,53,F,117,136,,Token
b6263275,54d4476d,/readme/,.md,75,75,F,117,134,,Token
b6263275,64c83f9f,/src/,.java,18,18,T,21,45,,Key
b6263275,6ef0d542,/readme/,.md,47,47,F,,,,Token
b6263275,6ef0d542,/readme/,.md,34,34,F,,,,Password
b6263275,6ef0d542,/readme/,.md,55,55,T,59,95,,UUID
b6263275,9a2542c8,/src/,.java,21,21,T,21,45,,Key
b6263275,9eef4790,/src/,.properties,246,246,F,,,,Password:Auth
b6263275,9eef4790,/src/,.properties,245,245,F,,,,Password:Auth
b6263275,9eef4790,/src/,.properties,496,496,F,-1,-1,,Key
b6263275,9eef4790,/src/,.properties,176,176,Template,23,47,,Password
b6263275,9eef4790,/src/,.properties,498,498,Template,39,43,,Password
b6263275,9eef4790,/src/,.properties,537,537,T,30,46,,Key:Secret
b6263275,9eef4790,/src/,.properties,620,620,T,33,48,,Secret
b6263275,9eef4790,/src/,.properties,541,541,T,27,113,,Key:Secret
b6263275,9eef4790,/src/,.properties,189,189,T,20,106,,Key
b6263275,9eef4790,/src/,.properties,186,186,T,23,39,,Key
b6263275,9eef4790,/src/,.properties,61,61,F,-1,-1,,Other
b6263275,9eef4790,/src/,.properties,64,64,F,-1,-1,,Other
b6263275,9eef4790,/src/,.properties,185,185,F,-1,-1,,Other
b6263275,9eef4790,/src/,.properties,188,188,F,-1,-1,,Other
b6263275,9eef4790,/src/,.properties,270,270,F,,,,Auth
b6263275,a57047f0,/readme/,.md,48,48,F,,,,Token
b6263275,a57047f0,/readme/,.md,113,113,F,,,,Token
b6263275,a57047f0,/readme/,.md,73,73,F,,,,Token
b6263275,a57047f0,/readme/,.md,122,122,T,149,185,,UUID
b6263275,a57047f0,/readme/,.md,57,57,T,151,187,,UUID
b6263275,a57047f0,/readme/,.md,81,81,T,151,187,,UUID
b6263275,a57047f0,/readme/,.md,57,57,F,117,137,,Token
b6263275,a57047f0,/readme/,.md,81,81,F,117,137,,Token
b6263275,b204a7df,/src/resource/app/,.properties,9,9,Template,25,33,,Password
b6263275,b204a7df,/src/resource/app/,.properties,8,8,Template,31,39,,Password
b6263275,b204a7df,/src/resource/app/,.properties,111,111,F,,,,Auth
b6263275,b204a7df,/src/resource/app/,.properties,76,76,F,,,,Auth
b6263275,c5237031,/src/,.java,23,23,T,26,6394,JSON Web Token,Token
b6263275,f31843d1,/src/,.properties,99,99,T,32,40,,Password:Key
b6263275,f31843d1,/src/,.properties,101,101,T,26,34,,Key:Password
b6263275,f31843d1,/src/,.properties,61,61,T,19,62,,Key
b6263275,f31843d1,/src/,.properties,64,64,T,16,102,,Key
b6263275,f31843d1,/src/,.properties,60,60,F,-1,-1,,Other
b6263275,f31843d1,/src/,.properties,63,63,F,-1,-1,,Other
b6263275,f31843d1,/src/,.properties,98,98,F,-1,-1,,Key
b6263275,f31843d1,/src/,.properties,100,100,F,-1,-1,,Key
